Presentation Date,Poster Number,Tag,Type,Submission,Title
"June 21, 2023",66,WED-AM-066,,1860,Robot Structure Prior Guided Temporal Attention for Camera-to-Robot Pose Estimation from Image Sequence
"June 21, 2023",67,WED-AM-067,,2298,Rigidity-Aware Detection for 6D Object Pose Estimation
"June 21, 2023",68,WED-AM-068,,7792,Crowd3D: Towards Hundreds of People Reconstruction from a Single Image
"June 21, 2023",69,WED-AM-069,highlight,76,Object Pose Estimation with Statistical Guarantees: Conformal Keypoint Detection and Geometric Uncertainty Propagation
"June 21, 2023",70,WED-AM-070,,3398,expOSE: Accurate Initialization-Free Projective Factorization using Exponential Regularization
"June 21, 2023",71,WED-AM-071,,6846,Neural Voting Field for Camera-Space 3D Hand Pose Estimation
"June 21, 2023",72,WED-AM-072,,4258,Two-view Geometry Scoring Without Correspondences
"June 21, 2023",73,WED-AM-073,,12084,Four-view geometry with unknown radial distortion
"June 21, 2023",74,WED-AM-074,,8316,BKinD-3D: Self-Supervised 3D Keypoint Discovery from Multi-View Videos
"June 21, 2023",75,WED-AM-075,,10537,BAAM: Monocular 3D pose and shape reconstruction with bi-contextual attention module and attention-guided modeling
"June 21, 2023",76,WED-AM-076,,10425,Multi-Object Manipulation via Object-Centric Neural Scattering Functions
"June 21, 2023",77,WED-AM-077,highlight,6679,Neural Part Priors: Learning to Optimize Part-Based Object Completion in RGB-D Scans
"June 21, 2023",78,WED-AM-078,highlight,4709,Panoptic Lifting for 3D Scene Understanding with Neural Fields
"June 21, 2023",79,WED-AM-079,,8061,Virtual Occlusions Through Implicit Depth
"June 21, 2023",80,WED-AM-080,,2129,Multiview Compressive Coding for 3D Reconstruction
"June 21, 2023",81,WED-AM-081,,1020,Behind the Scenes: Density Fields for Single View Reconstruction
"June 21, 2023",82,WED-AM-082,highlight,8506,VoxFormer: Sparse Voxel Transformer for Camera-based 3D Semantic Scene Completion
"June 21, 2023",83,WED-AM-083,highlight,6138,Renderable Neural Radiance Map for Visual Navigation
"June 21, 2023",84,WED-AM-084,,8075,Learning to Detect Mirrors from Videos via Dual Correspondences
"June 21, 2023",85,WED-AM-085,,12007,Temporally Consistent Online Depth Estimation Using Point-Based Fusion
"June 21, 2023",86,WED-AM-086,,3787,Zero-Shot Dual-Lens Super-Resolution
"June 21, 2023",87,WED-AM-087,,5284,Fully Self-Supervised Depth Estimation from Defocus Clue
"June 21, 2023",88,WED-AM-088,,2010,MVImgNet: A Large-scale Dataset of Multi-view Images
"June 21, 2023",89,WED-AM-089,,5543,Revisiting the Stack-Based Inverse Tone Mapping 
"June 21, 2023",90,WED-AM-090,,7654,Combining Implicit-Explicit View Correlation for Light Field Semantic Segmentation
"June 21, 2023",91,WED-AM-091,,472,3D Spatial Multimodal Knowledge Accumulation for Scene Graph Prediction in Point Cloud
"June 21, 2023",92,WED-AM-092,,8309,Role of Transients in Two-Bounce Non-Line-of-Sight Imaging
"June 21, 2023",93,WED-AM-093,,6248,3D Concept Learning and Reasoning from Multi-View Images
"June 21, 2023",94,WED-AM-094,,6940,Viewpoint Equivariance for Multi-View 3D Object Detection
"June 21, 2023",95,WED-AM-095,,4253,Tri-Perspective View for Vision-Based 3D Semantic Occupancy Prediction
"June 21, 2023",96,WED-AM-096,,521,BEV@DC: Bird's-Eye View Assisted Training for Depth Completion
"June 21, 2023",97,WED-AM-097,,7851,Collaboration Helps Camera Overtake LiDAR in 3D Detection
"June 21, 2023",98,WED-AM-098,,6173,Uni3D: A Unified Baseline for Multi-dataset 3D Object Detection
"June 21, 2023",99,WED-AM-099,,2681,Towards Building Self-Aware Object Detectors via Reliable Uncertainty Quantification and Calibration
"June 21, 2023",100,WED-AM-100,,4441,Depth Estimation from Camera Image and mmWave Radar Point Cloud
"June 21, 2023",101,WED-AM-101,,7975,SGLoc: Scene Geometry Encoding for Outdoor LiDAR Localization
"June 21, 2023",102,WED-AM-102,highlight,4655,ConQueR: Query Contrast Voxel-DETR for 3D Object Detection
"June 21, 2023",103,WED-AM-103,,8635,DeepMapping2: Self-supervised Large-scale LiDAR Map Optimization
"June 21, 2023",104,WED-AM-104,,4780,Towards Unsupervised Object Detection from LiDAR Point Clouds
"June 21, 2023",105,WED-AM-105,,1238,MoDAR: Using Motion Forecasting for 3D Object Detection in Point Cloud Sequences
"June 21, 2023",106,WED-AM-106,highlight,9751,Hidden Gems: 4D Radar Scene Flow Learning Using Cross-Modal Supervision
"June 21, 2023",107,WED-AM-107,,4665,Instant Domain Augmentation for LiDAR Semantic Segmentation
"June 21, 2023",108,WED-AM-108,,777,Less is More: Reducing Task and Model Complexity for 3D Point Cloud Semantic Segmentation
"June 21, 2023",109,WED-AM-109,,4605,MarS3D: A Plug-and-Play Motion-Aware Model for Semantic Segmentation on Multi-Scan 3D Point Clouds
"June 21, 2023",110,WED-AM-110,,1413,3D Semantic Segmentation in the Wild: Learning Generalized Models for Adverse-Condition Point Clouds
"June 21, 2023",111,WED-AM-111,,10793,Novel Class Discovery for 3D Point Cloud Semantic Segmentation
"June 21, 2023",112,WED-AM-112,,5343,GD-MAE: Generative Decoder for MAE Pre-training on LiDAR Point Clouds
"June 21, 2023",113,WED-AM-113,,3221,Masked Scene Contrast: A Scalable Framework for Unsupervised 3D Representation Learning
"June 21, 2023",114,WED-AM-114,,3784,Open-set Semantic Segmentation for Point Clouds via Adversarial Prototype Framework
"June 21, 2023",115,WED-AM-115,,6218,ACL-SPC: Adaptive Closed-Loop system for Self-Supervised Point Cloud Completion
"June 21, 2023",116,WED-AM-116,,6943,Fast Point Cloud Generation with Straight Flows
"June 21, 2023",117,WED-AM-117,,7469,PointVector: A Vector Representation In Point Cloud Analysis
"June 21, 2023",118,WED-AM-118,,10370,ProxyFormer: Proxy Alignment Assisted Point Cloud Completion with Missing Part Sensitive Transformer
"June 21, 2023",119,WED-AM-119,,782,FAC: 3D Representation Learning via Foreground Aware Feature Contrast
"June 21, 2023",120,WED-AM-120,,2967,Rethinking the Approximation Error in 3D Surface Fitting for Point Cloud Normal Estimation
"June 21, 2023",121,WED-AM-121,,5764,PointCert: Point Cloud Classification with Deterministic Certified Robustness Guarantees
"June 21, 2023",122,WED-AM-122,,6649,Robust Multiview Point Cloud Registration with Reliable Pose Graph Initialization and History Reweighting
"June 21, 2023",123,WED-AM-123,,3389,Visual Prompt Multi-Modal Tracking
"June 21, 2023",124,WED-AM-124,,1255,Progressive Neighbor Consistency Mining for Correspondence Pruning
"June 21, 2023",125,WED-AM-125,,526,Geometric Visual Similarity Learning in 3D Medical Image Self-Supervised Pre-training
"June 21, 2023",126,WED-AM-126,,8771,Unsupervised Visible-Infrared Person Re-Identification via Progressive Graph Matching and Alternate Learning
"June 21, 2023",127,WED-AM-127,,8433,Domain Generalized Stereo Matching via Hierarchical Visual Transformation
"June 21, 2023",128,WED-AM-128,,1408,Unsupervised Cumulative Domain Adaptation for Foggy Scene Optical Flow
"June 21, 2023",129,WED-AM-129,,1024,PVO: Panoptic Visual Odometry
"June 21, 2023",130,WED-AM-130,,1414,BAEFormer: Bi-directional and Early Interaction Transformers for Bird's Eye View Semantic Segmentation
"June 21, 2023",131,WED-AM-131,,795,Are We Ready for Vision-Centric Driving Streaming Perception? The ASAP Benchmark
"June 21, 2023",132,WED-AM-132,,5613,Visual Exemplar Driven Task-Prompting for Unified Perception in Autonomous Driving
"June 21, 2023",133,WED-AM-133,,5995,MixSim: A Hierarchical Framework for Mixed Reality Traffic Simulation
"June 21, 2023",134,WED-AM-134,,654,Uncovering the Missing Pattern: Unified Framework Towards Trajectory Imputation and Prediction
"June 21, 2023",135,WED-AM-135,highlight,11647,MotionDiffuser: Controllable Multi-Agent Motion Prediction using Diffusion
"June 21, 2023",136,WED-AM-136,highlight,969,Learning Human-to-Robot Handovers from Point Clouds
"June 21, 2023",137,WED-AM-137,,3485,Phone2Proc: Bringing Robust Robots Into Our Chaotic World
"June 21, 2023",138,WED-AM-138,,6993,GazeNeRF: 3D-Aware Gaze Redirection with Neural Radiance Fields
"June 21, 2023",139,WED-AM-139,,5454,Observation-Centric SORT: Rethinking SORT for Robust Multi-Object Tracking
"June 21, 2023",140,WED-AM-140,highlight,3897,Autoregressive Visual Tracking
"June 21, 2023",141,WED-AM-141,highlight,1791,OpenGait: Revisiting  Gait Recognition Towards Better Practicality
"June 21, 2023",142,WED-AM-142,,7747,Pose-disentangled Contrastive Learning for Self-supervised Facial Representation
"June 21, 2023",143,WED-AM-143,,742,Identity-Preserving Talking Face Generation with Landmark and Appearance Priors
"June 21, 2023",144,WED-AM-144,,10902,DF-Platter: Multi-Face Heterogeneous Deepfake Dataset
"June 21, 2023",145,WED-AM-145,,7892,Physics-Driven Diffusion Models for Impact Sound Synthesis from Videos
"June 21, 2023",146,WED-AM-146,highlight,3088,Mofusion: A Framework for Denoising-Diffusion-based Human Motion Synthesis
"June 21, 2023",147,WED-AM-147,,2819,Adaptive Global Decay Process for Event Cameras
"June 21, 2023",148,WED-AM-148,,11152,Frame-Event Alignment and Fusion Network for High Frame Rate Tracking
"June 21, 2023",149,WED-AM-149,highlight,5973,Exploring Discontinuity for Video Frame Interpolation
"June 21, 2023",150,WED-AM-150,,786,AMT: All-Pairs Multi-Field Transforms for Efficient Frame Interpolation
"June 21, 2023",151,WED-AM-151,,9478,Frame Interpolation Transformer and Uncertainty Guidance
"June 21, 2023",152,WED-AM-152,,3945,A Simple Baseline for Video Restoration with Grouped Spatial-temporal Shift
"June 21, 2023",153,WED-AM-153,,3217,Recurrent Homography Estimation Using Homography-Guided Image Warping and Focus Transformer
"June 21, 2023",154,WED-AM-154,,11434,HyperCUT: Video Sequence from a Single Blurry Image using Unsupervised Ordering
"June 21, 2023",155,WED-AM-155,,10406,Indescribable Multi-modal Spatial Evaluator
"June 21, 2023",156,WED-AM-156,,5205,Structured Kernel Estimation for Photon-Limited Deconvolution
"June 21, 2023",157,WED-AM-157,,7720,Polarized Color Image Denoising
"June 21, 2023",158,WED-AM-158,,438,Uncertainty-Aware Unsupervised Image Deblurring with Deep Residual Prior
"June 21, 2023",159,WED-AM-159,,3404,Low-Light Image Enhancement via Structure Modeling and Guidance
"June 21, 2023",160,WED-AM-160,,4689,Learning Sample Relationship for Exposure Correction
"June 21, 2023",161,WED-AM-161,,4801,Spatially Adaptive Self-Supervised Learning for Real-World Image Denoising
"June 21, 2023",162,WED-AM-162,,9269,Quantum-Inspired Spectral-Spatial Pyramid Network for Hyperspectral Image Classification
"June 21, 2023",163,WED-AM-163,,5555,Generative Diffusion Prior for Unified Image Restoration and Enhancement
"June 21, 2023",164,WED-AM-164,,6115,Ground-Truth Free Meta-Learning for Deep Compressive Sampling
"June 21, 2023",165,WED-AM-165,,2275,Recognizability Embedding Enhancement for Very Low-Resolution Face Recognition and Quality Estimation
"June 21, 2023",166,WED-AM-166,,7870,An Image Quality Assessment Dataset for Portraits
"June 21, 2023",167,WED-AM-167,,4925,Bitstream-Corrupted JPEG Images are Restorable: Two-stage Compensation and Alignment Framework for Image Restoration
"June 21, 2023",168,WED-AM-168,,1878,Image Super-Resolution Using T-Tetromino Pixels
"June 21, 2023",169,WED-AM-169,,394,CUF: Continuous Upsampling Filters
"June 21, 2023",170,WED-AM-170,,6358,OPE-SR: Orthogonal Position Encoding for Designing a Parameter-free Upsampling Module in Arbitrary-scale Image Super-Resolution
"June 21, 2023",171,WED-AM-171,,134,Implicit Diffusion Models for Continuous Super-Resolution
"June 21, 2023",172,WED-AM-172,,6082,"Pixels, Regions, and Objects: Multiple Enhancement for Salient Object Detection"
"June 21, 2023",173,WED-AM-173,,2077,VILA: Learning Image Aesthetics from User Comments with Vision-Language Pretraining
"June 21, 2023",174,WED-AM-174,,4622,Image Cropping with Spatial-aware Feature and Rank Consistency
"June 21, 2023",175,WED-AM-175,highlight,5359,B-spline Texture Coefficients Estimator for Screen Content Image Super-Resolution
"June 21, 2023",176,WED-AM-176,,6522,Delving StyleGAN Inversion for Image Editing: A Foundation Latent Space Viewpoint
"June 21, 2023",177,WED-AM-177,,8099,Learning Dynamic Style Kernels for Artistic Style Transfer
"June 21, 2023",178,WED-AM-178,,8139,SVGformer: Representation Learning for Continuous Vector Graphics using Transformers
"June 21, 2023",179,WED-AM-179,,4079,Learning Generative Structure Prior for Blind Text Image Super-resolution
"June 21, 2023",180,WED-AM-180,,1741,Unsupervised Domain Adaption with Pixel-level Discriminator for Image-aware Layout Generation
"June 21, 2023",181,WED-AM-181,highlight,3500,Scaling up GANs for Text-to-Image Synthesis
"June 21, 2023",182,WED-AM-182,highlight,10837,ERNIE-ViLG 2.0: Improving Text-to-Image Diffusion Model with Knowledge-Enhanced Mixture-of-Denoising-Experts
"June 21, 2023",183,WED-AM-183,,7411,Inversion-based Style Transfer with Diffusion Models
"June 21, 2023",184,WED-AM-184,,11850,Shifted Diffusion for Text-to-image Generation
"June 21, 2023",185,WED-AM-185,,1779,LayoutDM: Discrete Diffusion Model for Controllable Layout Generation
"June 21, 2023",186,WED-AM-186,,9863,Unpaired Image-to-Image Translation with Shortest Path Regularization
"June 21, 2023",187,WED-AM-187,,719,DiffCollage: Parallel Generation of Large Content with Diffusion Models
"June 21, 2023",188,WED-AM-188,,10360,Wavelet Diffusion Models are fast and scalable Image Generators
"June 21, 2023",189,WED-AM-189,,2739,VideoFusion: Decomposed Diffusion Models for High-Quality Video Generation
"June 21, 2023",190,WED-AM-190,,5394,MM-Diffusion: Learning Multi-Modal Diffusion Models for Joint Audio and Video Generation
"June 21, 2023",191,WED-AM-191,,2178,Adaptive Human Matting for Dynamic Videos
"June 21, 2023",192,WED-AM-192,,7761,LVQAC: Lattice Vector Quantization Coupled with Spatially Adaptive Companding for Efficient Learned Image Compression
"June 21, 2023",193,WED-AM-193,highlight,7108,Hierarchical B-frame Video Compression Using Two-Layer CANF without Motion Coding
"June 21, 2023",194,WED-AM-194,highlight,10308,Towards High-Quality and Efficient Video Super-Resolution via Spatial-Temporal Data Overfitting
"June 21, 2023",195,WED-AM-195,,11587,HNeRV: A Hybrid Neural Representation for Videos
"June 21, 2023",196,WED-AM-196,highlight,12789,Regularize implicit neural representation by itself
"June 21, 2023",197,WED-AM-197,,10928,SMPConv: Self-moving Point Representations for Continuous Convolution
"June 21, 2023",198,WED-AM-198,,3254,Long Range Pooling for 3D Large-Scale Scene Understanding
"June 21, 2023",199,WED-AM-199,,756,Progressive Random Convolutions for Single Domain Generalization
"June 21, 2023",200,WED-AM-200,,7052,BiFormer: Vision Transformer with Bi-Level Routing Attention
"June 21, 2023",201,WED-AM-201,,9152,Beyond Attentive Tokens: Incorporating Token Importance and Diversity for Efficient Vision Transformers
"June 21, 2023",202,WED-AM-202,,1543,BioNet: A Biologically-inspired Network for Face Recognition
"June 21, 2023",203,WED-AM-203,,10525,Dual-bridging with Adversarial Noise Generation for Domain Adaptive rPPG Estimation
"June 21, 2023",204,WED-AM-204,,10671,On Data Scaling in Masked Image Modeling
"June 21, 2023",205,WED-AM-205,,1802,Hard Patches Mining for Masked Image Modeling
"June 21, 2023",206,WED-AM-206,,4211,Evolved Part Masking for Self-Supervised Learning
"June 21, 2023",207,WED-AM-207,,5022,BASiS: Batch Aligned Spectral Embedding Space
"June 21, 2023",208,WED-AM-208,,940,OmniMAE: Single Model Masked Pretraining on Images and Videos
"June 21, 2023",209,WED-AM-209,,8244,ViTs for SITS: Vision Transformers for Satellite Image Time Series
"June 21, 2023",210,WED-AM-210,,9960,Probabilistic Debiasing of Scene Graphs
"June 21, 2023",211,WED-AM-211,,2460,Blind Video Deflickering by Neural Filtering with a Flawed Atlas
"June 21, 2023",212,WED-AM-212,,9653,SCOTCH and SODA: A Transformer Video Shadow Detection Framework
"June 21, 2023",213,WED-AM-213,highlight,6087,MAGVIT: Masked Generative Video Transformer
"June 21, 2023",214,WED-AM-214,,11670,Improving Robustness of Semantic Segmentation to Motion-Blur using Class-Centric Augmentation
"June 21, 2023",215,WED-AM-215,,9632,MobileVOS: Real-Time Video Object Segmentation Contrastive Learning meets Knowledge Distillation
"June 21, 2023",216,WED-AM-216,highlight,4785,Self-Supervised Video Forensics by Audio-Visual Anomaly Detection
"June 21, 2023",217,WED-AM-217,,7218,Frame Flexible Network
